time,iterations,newton_steps,corresponding_frame,source_folder
0.124006,115,1,7,run_20250505_030057
0.124205,124,1,7,run_20250505_030057
0.124205,65,1,7,run_20250505_030057
0.124414,112,3,7,run_20250505_030057
0.124414,134,3,7,run_20250505_030057
0.124414,119,3,7,run_20250505_030057
0.124414,101,3,7,run_20250505_030057
0.124755,109,1,7,run_20250505_030057
0.124755,132,1,7,run_20250505_030057
0.125227,113,2,7,run_20250505_030057
0.125227,128,2,7,run_20250505_030057
0.125227,59,2,7,run_20250505_030057
0.125415,123,2,7,run_20250505_030057
0.125415,131,2,7,run_20250505_030057
0.125415,56,2,7,run_20250505_030057
0.125601,124,3,7,run_20250505_030057
0.125601,81,3,7,run_20250505_030057
0.125601,156,3,7,run_20250505_030057
0.125601,114,3,7,run_20250505_030057
0.125857,112,1,7,run_20250505_030057
0.125857,61,1,7,run_20250505_030057
0.126041,114,1,7,run_20250505_030057
0.126041,73,1,7,run_20250505_030057
0.126268,107,2,7,run_20250505_030057
0.126268,121,2,7,run_20250505_030057
0.126268,55,2,7,run_20250505_030057
0.126444,80,2,7,run_20250505_030057
0.126444,148,2,7,run_20250505_030057
0.126444,110,2,7,run_20250505_030057
0.126682,113,1,7,run_20250505_030057
0.126682,60,1,7,run_20250505_030057
0.126857,123,1,7,run_20250505_030057
0.126857,108,1,7,run_20250505_030057
0.127132,65,2,7,run_20250505_030057
0.127132,110,2,7,run_20250505_030057
0.127132,138,2,7,run_20250505_030057
0.127331,61,2,7,run_20250505_030057
0.127331,116,2,7,run_20250505_030057
0.127331,164,2,7,run_20250505_030057
0.127513,121,1,7,run_20250505_030057
0.127513,81,1,7,run_20250505_030057
0.1277,114,1,7,run_20250505_030057
0.1277,102,1,7,run_20250505_030057
0.128034,112,2,7,run_20250505_030057
0.128034,121,2,7,run_20250505_030057
0.128034,66,2,7,run_20250505_030057
0.128236,70,2,7,run_20250505_030057
0.128236,132,2,7,run_20250505_030057
0.128236,130,2,7,run_20250505_030057
0.128432,121,1,7,run_20250505_030057
0.128432,111,1,7,run_20250505_030057
0.128686,96,3,7,run_20250505_030057
0.128686,110,3,7,run_20250505_030057
0.128686,135,3,7,run_20250505_030057
0.128686,128,3,7,run_20250505_030057
0.129014,83,1,7,run_20250505_030057
0.129014,119,1,7,run_20250505_030057
0.129252,111,2,7,run_20250505_030057
0.129252,125,2,7,run_20250505_030057
0.129252,58,2,7,run_20250505_030057
0.129428,140,2,7,run_20250505_030057
0.129428,114,2,7,run_20250505_030057
0.129428,138,2,7,run_20250505_030057
0.129941,121,2,7,run_20250505_030057
0.129941,83,2,7,run_20250505_030057
0.129941,114,2,7,run_20250505_030057
0.130195,108,1,7,run_20250505_030057
0.130195,70,1,7,run_20250505_030057
0.130382,111,1,7,run_20250505_030057
0.130382,102,1,7,run_20250505_030057
0.130713,70,2,7,run_20250505_030057
0.130713,108,2,7,run_20250505_030057
0.130713,130,2,7,run_20250505_030057
0.130909,126,3,7,run_20250505_030057
0.130909,120,3,7,run_20250505_030057
0.130909,141,3,7,run_20250505_030057
0.130909,126,3,7,run_20250505_030057
0.131463,115,2,7,run_20250505_030057
0.131463,128,2,7,run_20250505_030057
0.131463,107,2,7,run_20250505_030057
0.131833,104,2,7,run_20250505_030057
0.131833,117,2,7,run_20250505_030057
0.131833,96,2,7,run_20250505_030057
0.13213,67,1,7,run_20250505_030057
0.13213,107,1,7,run_20250505_030057
0.132356,113,3,7,run_20250505_030057
0.132356,123,3,7,run_20250505_030057
0.132356,128,3,7,run_20250505_030057
0.132356,86,3,7,run_20250505_030057
0.13266,114,1,7,run_20250505_030057
0.13266,71,1,7,run_20250505_030057
0.1329,54,2,7,run_20250505_030057
0.1329,111,2,7,run_20250505_030057
0.1329,138,2,7,run_20250505_030057
0.13308,146,3,7,run_20250505_030057
0.13308,108,3,7,run_20250505_030057
0.13308,117,3,7,run_20250505_030057
0.13308,65,3,7,run_20250505_030057
0.1333,130,2,7,run_20250505_030057
0.1333,118,2,7,run_20250505_030057
0.1333,80,2,7,run_20250505_030057
0.133548,105,1,7,run_20250505_030057
0.133548,62,1,7,run_20250505_030057
0.133755,107,1,8,run_20250505_030057
0.133755,73,1,8,run_20250505_030057
0.13397,55,2,8,run_20250505_030057
0.13397,105,2,8,run_20250505_030057
0.13397,119,2,8,run_20250505_030057
0.134164,117,3,8,run_20250505_030057
0.134164,66,3,8,run_20250505_030057
0.134164,137,3,8,run_20250505_030057
0.134164,106,3,8,run_20250505_030057
0.134395,64,2,8,run_20250505_030057
0.134395,131,2,8,run_20250505_030057
0.134395,128,2,8,run_20250505_030057
0.134584,125,2,8,run_20250505_030057
0.134584,142,2,8,run_20250505_030057
0.134584,56,2,8,run_20250505_030057
0.134769,151,3,8,run_20250505_030057
0.134769,108,3,8,run_20250505_030057
0.134769,137,3,8,run_20250505_030057
0.134769,62,3,8,run_20250505_030057
0.134985,61,2,8,run_20250505_030057
0.134985,156,2,8,run_20250505_030057
0.134985,117,2,8,run_20250505_030057
0.135181,113,1,8,run_20250505_030057
0.135181,75,1,8,run_20250505_030057
0.135413,113,2,8,run_20250505_030057
0.135413,137,2,8,run_20250505_030057
0.135413,55,2,8,run_20250505_030057
0.135594,75,3,8,run_20250505_030057
0.135594,122,3,8,run_20250505_030057
0.135594,112,3,8,run_20250505_030057
0.135594,156,3,8,run_20250505_030057
0.13586,110,1,8,run_20250505_030057
0.13586,131,1,8,run_20250505_030057
0.136368,109,2,8,run_20250505_030057
0.136368,115,2,8,run_20250505_030057
0.136368,132,2,8,run_20250505_030057
0.136826,107,1,8,run_20250505_030057
0.136826,73,1,8,run_20250505_030057
0.137062,106,2,8,run_20250505_030057
0.137062,124,2,8,run_20250505_030057
0.137062,52,2,8,run_20250505_030057
0.137266,167,3,8,run_20250505_030057
0.137266,106,3,8,run_20250505_030057
0.137266,113,3,8,run_20250505_030057
0.137266,74,3,8,run_20250505_030057
0.137506,131,2,8,run_20250505_030057
0.137506,56,2,8,run_20250505_030057
0.137506,113,2,8,run_20250505_030057
0.137718,132,2,8,run_20250505_030057
0.137718,109,2,8,run_20250505_030057
0.137718,127,2,8,run_20250505_030057
0.138212,106,2,8,run_20250505_030057
0.138212,132,2,8,run_20250505_030057
0.138212,56,2,8,run_20250505_030057
0.138419,120,3,8,run_20250505_030057
0.138419,111,3,8,run_20250505_030057
0.138419,111,3,8,run_20250505_030057
0.138419,189,3,8,run_20250505_030057
0.138842,104,1,8,run_20250505_030057
0.138842,105,1,8,run_20250505_030057
0.139227,107,2,8,run_20250505_030057
0.139227,120,2,8,run_20250505_030057
0.139227,61,2,8,run_20250505_030057
0.139417,76,3,8,run_20250505_030057
0.139417,134,3,8,run_20250505_030057
0.139417,111,3,8,run_20250505_030057
0.139417,165,3,8,run_20250505_030057
0.139662,128,2,8,run_20250505_030057
0.139662,126,2,8,run_20250505_030057
0.139662,67,2,8,run_20250505_030057
0.13985,121,2,8,run_20250505_030057
0.13985,139,2,8,run_20250505_030057
0.13985,53,2,8,run_20250505_030057
0.140056,81,3,8,run_20250505_030057
0.140056,130,3,8,run_20250505_030057
0.140056,112,3,8,run_20250505_030057
0.140056,165,3,8,run_20250505_030057
0.140301,127,1,8,run_20250505_030057
0.140301,105,1,8,run_20250505_030057
0.140609,104,1,8,run_20250505_030057
0.140609,86,1,8,run_20250505_030057
0.140955,110,1,8,run_20250505_030057
0.140955,58,1,8,run_20250505_030057
0.141139,111,1,8,run_20250505_030057
0.141139,100,1,8,run_20250505_030057
0.141386,55,1,8,run_20250505_030057
0.141386,105,1,8,run_20250505_030057
0.141573,112,2,8,run_20250505_030057
0.141573,136,2,8,run_20250505_030057
0.141573,56,2,8,run_20250505_030057
0.14178,129,2,8,run_20250505_030057
0.14178,107,2,8,run_20250505_030057
0.14178,70,2,8,run_20250505_030057
0.141986,81,1,8,run_20250505_030057
0.141986,108,1,8,run_20250505_030057
0.142283,108,1,8,run_20250505_030057
0.142283,57,1,8,run_20250505_030057
0.14249,113,2,8,run_20250505_030057
0.14249,122,2,8,run_20250505_030057
0.14249,67,2,8,run_20250505_030057
0.142693,105,1,8,run_20250505_030057
0.142693,110,1,8,run_20250505_030057
0.143072,125,2,8,run_20250505_030057
0.143072,65,2,8,run_20250505_030057
0.143072,104,2,8,run_20250505_030057
0.143306,117,1,8,run_20250505_030057
0.143306,131,1,8,run_20250505_030057
0.143782,107,2,8,run_20250505_030057
0.143782,115,2,8,run_20250505_030057
0.143782,83,2,8,run_20250505_030057
0.144105,106,1,8,run_20250505_030057
0.144105,69,1,8,run_20250505_030057
0.144328,69,1,8,run_20250505_030057
0.144328,104,1,8,run_20250505_030057
0.144515,106,1,8,run_20250505_030057
0.144515,83,1,8,run_20250505_030057
0.144804,103,1,8,run_20250505_030057
0.144804,57,1,8,run_20250505_030057
0.144981,110,1,8,run_20250505_030057
0.144981,84,1,8,run_20250505_030057
0.145234,128,2,8,run_20250505_030057
0.145234,61,2,8,run_20250505_030057
0.145234,105,2,8,run_20250505_030057
0.145448,69,2,8,run_20250505_030057
0.145448,139,2,8,run_20250505_030057
0.145448,113,2,8,run_20250505_030057
0.145692,104,1,8,run_20250505_030057
0.145692,86,1,8,run_20250505_030057
0.14597,107,2,8,run_20250505_030057
0.14597,124,2,8,run_20250505_030057
0.14597,61,2,8,run_20250505_030057
0.146168,115,2,8,run_20250505_030057
0.146168,128,2,8,run_20250505_030057
0.146168,125,2,8,run_20250505_030057
0.146792,106,2,8,run_20250505_030057
0.146792,124,2,8,run_20250505_030057
0.146792,75,2,8,run_20250505_030057
0.147064,107,1,8,run_20250505_030057
0.147064,71,1,8,run_20250505_030057
0.147268,103,1,8,run_20250505_030057
0.147268,92,1,8,run_20250505_030057
0.14759,63,2,8,run_20250505_030057
0.14759,113,2,8,run_20250505_030057
0.14759,105,2,8,run_20250505_030057
0.147788,121,2,8,run_20250505_030057
0.147788,130,2,8,run_20250505_030057
0.147788,53,2,8,run_20250505_030057
0.147981,152,3,8,run_20250505_030057
0.147981,104,3,8,run_20250505_030057
0.147981,116,3,8,run_20250505_030057
0.147981,131,3,8,run_20250505_030057
0.1485,103,1,8,run_20250505_030057
0.1485,68,1,8,run_20250505_030057
0.14874,107,1,8,run_20250505_030057
0.14874,115,1,8,run_20250505_030057
0.149173,103,2,8,run_20250505_030057
0.149173,122,2,8,run_20250505_030057
0.149173,78,2,8,run_20250505_030057
0.149427,115,1,8,run_20250505_030057
0.149427,109,1,8,run_20250505_030057
0.149913,106,2,8,run_20250505_030057
0.149913,117,2,8,run_20250505_030057
0.149913,108,2,8,run_20250505_030057
0.15029,791,2,9,run_20250505_030057
0.15029,786,2,9,run_20250505_030057
0.15029,347,2,9,run_20250505_030057
0.155478,786,2,9,run_20250505_030057
0.155478,785,2,9,run_20250505_030057
0.155478,448,2,9,run_20250505_030057
0.16279,785,2,9,run_20250505_030057
0.16279,779,2,9,run_20250505_030057
0.16279,473,2,9,run_20250505_030057
0.170778,383,2,10,run_20250505_030057
0.170778,767,2,10,run_20250505_030057
0.170778,768,2,10,run_20250505_030057
0.176202,756,2,10,run_20250505_030057
0.176202,750,2,10,run_20250505_030057
0.176202,336,2,10,run_20250505_030057
0.181244,491,2,10,run_20250505_030057
0.181244,762,2,10,run_20250505_030057
0.181244,758,2,10,run_20250505_030057
0.189094,370,2,10,run_20250505_030057
0.189094,765,2,10,run_20250505_030057
0.189094,770,2,10,run_20250505_030057
0.194615,788,2,11,run_20250505_030057
0.194615,767,2,11,run_20250505_030057
0.194615,396,2,11,run_20250505_030057
0.201222,917,3,11,run_20250505_030057
0.201222,890,3,11,run_20250505_030057
0.201222,872,3,11,run_20250505_030057
0.201222,425,3,11,run_20250505_030057
0.20716,870,3,12,run_20250505_030057
0.20716,823,3,12,run_20250505_030057
0.20716,806,3,12,run_20250505_030057
0.20716,389,3,12,run_20250505_030057
0.213435,778,3,12,run_20250505_030057
0.213435,379,3,12,run_20250505_030057
0.213435,790,3,12,run_20250505_030057
0.213435,786,3,12,run_20250505_030057
0.219993,445,2,13,run_20250505_030057
0.219993,780,2,13,run_20250505_030057
0.219993,797,2,13,run_20250505_030057
0.226946,886,2,13,run_20250505_030057
0.226946,913,2,13,run_20250505_030057
0.226946,378,2,13,run_20250505_030057
0.234,855,2,14,run_20250505_030057
0.234,827,2,14,run_20250505_030057
0.234,476,2,14,run_20250505_030057
0.242786,501,2,14,run_20250505_030057
0.242786,726,2,14,run_20250505_030057
0.242786,734,2,14,run_20250505_030057
0.252571,748,2,14,run_20250505_030057
0.252571,731,2,14,run_20250505_030057
0.252571,504,2,14,run_20250505_030057
0.26482,738,1,15,run_20250505_030057
0.26482,431,1,15,run_20250505_030057
0.272023,729,1,16,run_20250505_030057
0.272023,425,1,16,run_20250505_030057
0.279422,332,1,16,run_20250505_030057
0.279422,726,1,16,run_20250505_030057
0.285479,718,1,17,run_20250505_030057
0.285479,302,1,17,run_20250505_030057
0.290818,723,1,17,run_20250505_030057
0.290818,321,1,17,run_20250505_030057
0.296403,719,1,17,run_20250505_030057
0.296403,323,1,17,run_20250505_030057
0.302354,710,1,17,run_20250505_030057
0.302354,297,1,17,run_20250505_030057
0.307438,713,2,18,run_20250505_030057
0.307438,720,2,18,run_20250505_030057
0.307438,307,2,18,run_20250505_030057
0.312493,730,2,18,run_20250505_030057
0.312493,729,2,18,run_20250505_030057
0.312493,392,2,18,run_20250505_030057
0.319679,735,2,18,run_20250505_030057
0.319679,415,2,18,run_20250505_030057
0.319679,743,2,18,run_20250505_030057
0.328544,360,2,19,run_20250505_030057
0.328544,791,2,19,run_20250505_030057
0.328544,734,2,19,run_20250505_030057
0.33591,749,2,19,run_20250505_030057
0.33591,749,2,19,run_20250505_030057
0.33591,458,2,19,run_20250505_030057
0.34641,846,1,20,run_20250505_030057
0.34641,361,1,20,run_20250505_030057
0.352069,746,2,20,run_20250505_030057
0.352069,746,2,20,run_20250505_030057
0.352069,477,2,20,run_20250505_030057
0.362806,343,1,21,run_20250505_030057
0.362806,765,1,21,run_20250505_030057
0.369101,769,2,22,run_20250505_030057
0.369101,761,2,22,run_20250505_030057
0.369101,426,2,22,run_20250505_030057
0.377859,769,1,22,run_20250505_030057
0.377859,306,1,22,run_20250505_030057
0.383068,775,1,22,run_20250505_030057
0.383068,337,1,22,run_20250505_030057
0.388892,315,1,22,run_20250505_030057
0.388892,776,1,22,run_20250505_030057
0.394356,767,2,23,run_20250505_030057
0.394356,757,2,23,run_20250505_030057
0.394356,496,2,23,run_20250505_030057
0.406625,774,1,23,run_20250505_030057
0.406625,301,1,23,run_20250505_030057
0.411825,759,1,24,run_20250505_030057
0.411825,295,1,24,run_20250505_030057
0.416886,458,2,25,run_20250505_030057
0.416886,761,2,25,run_20250505_030057
0.416886,757,2,25,run_20250505_030057
0.426953,773,2,25,run_20250505_030057
0.426953,762,2,25,run_20250505_030057
0.426953,458,2,25,run_20250505_030057
0.437176,791,2,25,run_20250505_030057
0.437176,768,2,25,run_20250505_030057
0.437176,457,2,25,run_20250505_030057
0.447357,337,1,26,run_20250505_030057
0.447357,791,1,26,run_20250505_030057
0.453064,757,2,26,run_20250505_030057
0.453064,766,2,26,run_20250505_030057
0.453064,373,2,26,run_20250505_030057
0.45982,791,2,27,run_20250505_030057
0.45982,781,2,27,run_20250505_030057
0.45982,339,2,27,run_20250505_030057
0.465681,796,2,27,run_20250505_030057
0.465681,799,2,27,run_20250505_030057
0.465681,371,2,27,run_20250505_030057
0.472594,794,2,27,run_20250505_030057
0.472594,780,2,27,run_20250505_030057
0.472594,462,2,27,run_20250505_030057
0.483186,789,2,28,run_20250505_030057
0.483186,763,2,28,run_20250505_030057
0.483186,472,2,28,run_20250505_030057
0.492593,355,1,29,run_20250505_030057
0.492593,773,1,29,run_20250505_030057
0.499087,770,1,29,run_20250505_030057
0.499087,437,1,29,run_20250505_030057
0.507848,769,1,29,run_20250505_030057
0.507848,652,1,29,run_20250505_030057
0.52079,831,1,30,run_20250505_030057
0.52079,417,1,30,run_20250505_030057
0.529378,664,1,31,run_20250505_030057
0.529378,770,1,31,run_20250505_030057
0.54667,787,1,31,run_20250505_030057
0.54667,481,1,31,run_20250505_030057
0.556352,794,1,32,run_20250505_030057
0.556352,471,1,32,run_20250505_030057
0.566225,796,1,33,run_20250505_030057
0.566225,430,1,33,run_20250505_030057
0.57473,797,1,33,run_20250505_030057
0.57473,395,1,33,run_20250505_030057
0.582401,313,1,34,run_20250505_030057
0.582401,795,1,34,run_20250505_030057
0.58773,513,2,35,run_20250505_030057
0.58773,797,2,35,run_20250505_030057
0.58773,803,2,35,run_20250505_030057
0.600384,800,1,35,run_20250505_030057
0.600384,384,1,35,run_20250505_030057
0.60729,804,1,36,run_20250505_030057
0.60729,325,1,36,run_20250505_030057
0.612728,810,2,36,run_20250505_030057
0.612728,796,2,36,run_20250505_030057
0.612728,551,2,36,run_20250505_030057
0.626674,428,1,36,run_20250505_030057
0.626674,806,1,36,run_20250505_030057
0.634626,806,1,37,run_20250505_030057
0.634626,410,1,37,run_20250505_030057
0.642578,802,1,38,run_20250505_030057
0.642578,446,1,38,run_20250505_030057
0.65137,802,1,38,run_20250505_030057
0.65137,519,1,38,run_20250505_030057
0.662411,499,1,39,run_20250505_030057
0.662411,796,1,39,run_20250505_030057
0.672818,378,1,40,run_20250505_030057
0.672818,789,1,40,run_20250505_030057
0.679649,784,1,40,run_20250505_030057
0.679649,590,1,40,run_20250505_030057
0.694113,781,1,41,run_20250505_030057
0.694113,724,1,41,run_20250505_030057
0.712961,785,1,42,run_20250505_030057
0.712961,401,1,42,run_20250505_030057
0.720432,782,1,43,run_20250505_030057
0.720432,522,1,43,run_20250505_030057
0.733142,790,1,43,run_20250505_030057
0.733142,781,1,43,run_20250505_030057
0.753142,779,1,45,run_20250505_030057
0.753142,407,1,45,run_20250505_030057
0.760714,781,1,45,run_20250505_030057
0.760714,360,1,45,run_20250505_030057
0.76739,783,2,46,run_20250505_030057
0.76739,771,2,46,run_20250505_030057
0.76739,638,2,46,run_20250505_030057
0.783654,472,1,47,run_20250505_030057
0.783654,771,1,47,run_20250505_030057
0.793562,774,1,47,run_20250505_030057
0.793562,419,1,47,run_20250505_030057
0.802279,776,1,48,run_20250505_030057
0.802279,423,1,48,run_20250505_030057
0.810736,773,1,48,run_20250505_030057
0.810736,404,1,48,run_20250505_030057
0.818716,777,1,48,run_20250505_030057
0.818716,472,1,48,run_20250505_030057
0.8285,774,1,49,run_20250505_030057
0.8285,439,1,49,run_20250505_030057
0.837181,779,1,49,run_20250505_030057
0.837181,486,1,49,run_20250505_030057
0.847575,781,1,50,run_20250505_030057
0.847575,448,1,50,run_20250505_030057
0.856589,783,1,51,run_20250505_030057
0.856589,446,1,51,run_20250505_030057
0.865609,586,1,51,run_20250505_030057
0.865609,782,1,51,run_20250505_030057
0.87954,776,1,51,run_20250505_030057
0.87954,510,1,51,run_20250505_030057
0.890623,784,1,53,run_20250505_030057
0.890623,386,1,53,run_20250505_030057
0.89796,785,1,53,run_20250505_030057
0.89796,392,1,53,run_20250505_030057
0.906156,781,1,53,run_20250505_030057
0.906156,495,1,53,run_20250505_030057
0.917544,774,1,54,run_20250505_030057
0.917544,591,1,54,run_20250505_030057
0.932299,777,1,55,run_20250505_030057
0.932299,374,1,55,run_20250505_030057
0.939278,776,1,55,run_20250505_030057
0.939278,305,1,55,run_20250505_030057
0.944937,769,2,56,run_20250505_030057
0.944937,519,2,56,run_20250505_030057
0.944937,782,2,56,run_20250505_030057
0.957,507,1,56,run_20250505_030057
0.957,774,1,56,run_20250505_030057
0.968416,769,1,58,run_20250505_030057
0.968416,395,1,58,run_20250505_030057
0.976123,769,1,58,run_20250505_030057
0.976123,694,1,58,run_20250505_030057
0.993173,758,2,59,run_20250505_030057
0.993173,754,2,59,run_20250505_030057
0.993173,517,2,59,run_20250505_030057
1.005035,440,1,60,run_20250505_030057
1.005035,764,1,60,run_20250505_030057
1.014442,775,1,60,run_20250505_030057
1.014442,499,1,60,run_20250505_030057
1.026505,765,1,60,run_20250505_030057
1.026505,487,1,60,run_20250505_030057
1.037513,767,1,61,run_20250505_030057
1.037513,403,1,61,run_20250505_030057
1.04577,347,1,62,run_20250505_030057
1.04577,762,1,62,run_20250505_030057
1.052762,491,2,63,run_20250505_030057
1.052762,762,2,63,run_20250505_030057
1.052762,745,2,63,run_20250505_030057
1.063803,765,1,63,run_20250505_030057
1.063803,625,1,63,run_20250505_030057
1.079771,752,1,64,run_20250505_030057
1.079771,366,1,64,run_20250505_030057
1.086905,759,1,65,run_20250505_030057
1.086905,495,1,65,run_20250505_030057
1.099265,760,1,65,run_20250505_030057
1.099265,461,1,65,run_20250505_030057
1.109053,758,1,65,run_20250505_030057
1.109053,591,1,65,run_20250505_030057
1.122917,765,1,66,run_20250505_030057
1.122917,332,1,66,run_20250505_030057
1.129136,300,1,67,run_20250505_030057
1.129136,768,1,67,run_20250505_030057
1.134605,762,2,67,run_20250505_030057
1.134605,523,2,67,run_20250505_030057
1.134605,764,2,67,run_20250505_030057
1.146508,763,1,68,run_20250505_030057
1.146508,529,1,68,run_20250505_030057
1.159242,751,1,69,run_20250505_030057
1.159242,481,1,69,run_20250505_030057
1.169898,758,1,70,run_20250505_030057
1.169898,489,1,70,run_20250505_030057
1.1825,751,1,70,run_20250505_030057
1.1825,311,1,70,run_20250505_030057
1.188208,387,1,71,run_20250505_030057
1.188208,758,1,71,run_20250505_030057
1.197031,764,1,71,run_20250505_030057
1.197031,494,1,71,run_20250505_030057
1.207928,761,1,72,run_20250505_030057
1.207928,632,1,72,run_20250505_030057
1.223585,773,2,72,run_20250505_030057
1.223585,751,2,72,run_20250505_030057
1.223585,448,2,72,run_20250505_030057
1.23318,462,2,73,run_20250505_030057
1.23318,742,2,73,run_20250505_030057
1.23318,763,2,73,run_20250505_030057
1.243675,766,1,73,run_20250505_030057
1.243675,716,1,73,run_20250505_030057
1.260919,771,1,75,run_20250505_030057
1.260919,312,1,75,run_20250505_030057
1.266674,760,2,76,run_20250505_030057
1.266674,745,2,76,run_20250505_030057
1.266674,457,2,76,run_20250505_030057
1.277896,766,1,76,run_20250505_030057
1.277896,769,1,76,run_20250505_030057
1.296701,758,2,77,run_20250505_030057
1.296701,744,2,77,run_20250505_030057
1.296701,481,2,77,run_20250505_030057
1.30713,759,1,78,run_20250505_030057
1.30713,758,1,78,run_20250505_030057
1.326171,310,1,78,run_20250505_030057
1.326171,753,1,78,run_20250505_030057
1.331798,581,2,79,run_20250505_030057
1.331798,763,2,79,run_20250505_030057
1.331798,762,2,79,run_20250505_030057
1.345461,761,1,79,run_20250505_030057
1.345461,443,1,79,run_20250505_030057
1.355059,758,1,81,run_20250505_030057
1.355059,511,1,81,run_20250505_030057
1.366814,758,1,82,run_20250505_030057
1.366814,496,1,82,run_20250505_030057
1.378192,374,1,82,run_20250505_030057
1.378192,764,1,82,run_20250505_030057
1.385949,762,1,83,run_20250505_030057
1.385949,421,1,83,run_20250505_030057
1.395606,758,1,83,run_20250505_030057
1.395606,411,1,83,run_20250505_030057
1.404056,745,1,83,run_20250505_030057
1.404056,347,1,83,run_20250505_030057
1.411293,387,1,84,run_20250505_030057
1.411293,728,1,84,run_20250505_030057
1.419396,355,2,84,run_20250505_030057
1.419396,721,2,84,run_20250505_030057
1.419396,704,2,84,run_20250505_030057
1.426963,659,3,85,run_20250505_030057
1.426963,665,3,85,run_20250505_030057
1.426963,678,3,85,run_20250505_030057
1.426963,321,3,85,run_20250505_030057
1.433943,314,3,85,run_20250505_030057
1.433943,678,3,85,run_20250505_030057
1.433943,713,3,85,run_20250505_030057
1.433943,714,3,85,run_20250505_030057
1.440217,694,2,86,run_20250505_030057
1.440217,700,2,86,run_20250505_030057
1.440217,346,2,86,run_20250505_030057
1.447475,677,2,86,run_20250505_030057
1.447475,675,2,86,run_20250505_030057
1.447475,324,2,86,run_20250505_030057
1.454187,312,3,86,run_20250505_030057
1.454187,666,3,86,run_20250505_030057
1.454187,665,3,86,run_20250505_030057
1.454187,665,3,86,run_20250505_030057
1.460403,656,2,87,run_20250505_030057
1.460403,650,2,87,run_20250505_030057
1.460403,278,2,87,run_20250505_030057
1.465466,672,1,87,run_20250505_030057
1.465466,290,1,87,run_20250505_030057
1.470791,715,1,88,run_20250505_030057
1.470791,278,1,88,run_20250505_030057
1.475804,320,2,88,run_20250505_030057
1.475804,736,2,88,run_20250505_030057
1.475804,725,2,88,run_20250505_030057
1.481724,725,2,88,run_20250505_030057
1.481724,734,2,88,run_20250505_030057
1.481724,308,2,88,run_20250505_030057
1.487246,750,2,89,run_20250505_030057
1.487246,756,2,89,run_20250505_030057
1.487246,437,2,89,run_20250505_030057
1.495844,411,3,89,run_20250505_030057
1.495844,770,3,89,run_20250505_030057
1.495844,767,3,89,run_20250505_030057
1.495844,761,3,89,run_20250505_030057
1.504373,751,2,89,run_20250505_030057
1.504373,729,2,89,run_20250505_030057
1.504373,345,2,89,run_20250505_030057
1.511051,748,4,90,run_20250505_030057
1.511051,741,4,90,run_20250505_030057
1.511051,725,4,90,run_20250505_030057
1.511051,738,4,90,run_20250505_030057
1.511051,331,4,90,run_20250505_030057
1.517732,738,3,90,run_20250505_030057
1.517732,716,3,90,run_20250505_030057
1.517732,721,3,90,run_20250505_030057
1.517732,328,3,90,run_20250505_030057
1.524711,730,4,91,run_20250505_030057
1.524711,721,4,91,run_20250505_030057
1.524711,304,4,91,run_20250505_030057
1.524711,721,4,91,run_20250505_030057
1.524711,719,4,91,run_20250505_030057
1.530875,718,2,91,run_20250505_030057
1.530875,712,2,91,run_20250505_030057
1.530875,302,2,91,run_20250505_030057
1.536046,710,2,92,run_20250505_030057
1.536046,706,2,92,run_20250505_030057
1.536046,271,2,92,run_20250505_030057
1.541326,342,2,92,run_20250505_030057
1.541326,708,2,92,run_20250505_030057
1.541326,705,2,92,run_20250505_030057
1.5487,725,1,92,run_20250505_030057
1.5487,312,1,92,run_20250505_030057
1.555044,343,2,93,run_20250505_030057
1.555044,710,2,93,run_20250505_030057
1.555044,709,2,93,run_20250505_030057
1.562202,710,2,93,run_20250505_030057
1.562202,434,2,93,run_20250505_030057
1.562202,701,2,93,run_20250505_030057
1.572266,740,3,93,run_20250505_030057
1.572266,744,3,93,run_20250505_030057
1.572266,773,3,93,run_20250505_030057
1.572266,376,3,93,run_20250505_030057
1.57966,724,2,94,run_20250505_030057
1.57966,721,2,94,run_20250505_030057
1.57966,360,2,94,run_20250505_030057
1.58578,768,2,94,run_20250505_030057
1.58578,379,2,94,run_20250505_030057
1.58578,763,2,94,run_20250505_030057
1.593821,701,2,95,run_20250505_030057
1.593821,670,2,95,run_20250505_030057
1.593821,404,2,95,run_20250505_030057
1.602631,671,2,96,run_20250505_030057
1.602631,674,2,96,run_20250505_030057
1.602631,521,2,96,run_20250505_030057
1.615924,665,1,96,run_20250505_030057
1.615924,268,1,96,run_20250505_030057
1.620948,298,1,97,run_20250505_030057
1.620948,688,1,97,run_20250505_030057
1.626749,692,1,97,run_20250505_030057
1.626749,316,1,97,run_20250505_030057
1.633006,723,2,97,run_20250505_030057
1.633006,722,2,97,run_20250505_030057
1.633006,445,2,97,run_20250505_030057
1.642694,742,3,97,run_20250505_030057
1.642694,380,3,97,run_20250505_030057
1.642694,734,3,97,run_20250505_030057
1.642694,740,3,97,run_20250505_030057
1.650096,713,2,99,run_20250505_030057
1.650096,717,2,99,run_20250505_030057
1.650096,371,2,99,run_20250505_030057
1.657505,717,1,99,run_20250505_030057
1.657505,344,1,99,run_20250505_030057
1.662725,710,2,99,run_20250505_030057
1.662725,719,2,99,run_20250505_030057
1.662725,410,2,99,run_20250505_030057
1.671493,377,2,99,run_20250505_030057
1.671493,716,2,99,run_20250505_030057
